整租·京基东方都会,1室0厅,西南, 31㎡ ,罗湖区-新秀-京基东方都会,3000 元/月
整租·笋岗大厦,2室1厅,东, 64㎡ ,罗湖区-笋岗-笋岗大厦,4600 元/月
独栋·艾特公寓,罗湖店,精装公寓单间, 30-38㎡ ,,2800-3500 元/月
整租·新秀村南区,3室1厅,东南, 106㎡ ,罗湖区-新秀-新秀村南区,5200 元/月
独栋·恒泰青年公寓,黄贝岭店,阳光大单间, 15-16㎡ ,,2000 元/月
整租·金色都汇,1室1厅,南, 45㎡ ,罗湖区-春风路-金色都汇,5500 元/月
独栋·窝趣轻社区,窝趣大望轻社区,年前促销一波,10间在租 ,,2200 元/月
整租·新银座华庭,2室1厅,东南, 48㎡ ,罗湖区-罗湖口岸-新银座华庭,4600 元/月
整租·西湖小区,2室1厅,南/北, 68㎡ ,罗湖区-地王-西湖小区,5500 元/月
整租·置地逸轩,1室1厅,南, 47㎡ ,罗湖区-春风路-置地逸轩,5000 元/月
整租·兴隆大厦,2室1厅,南, 70㎡ ,罗湖区-春风路-兴隆大厦,5500 元/月
整租·新银座华庭,2室1厅,东南, 48㎡ ,罗湖区-罗湖口岸-新银座华庭,5400 元/月
整租·ONE,39,2室1厅, 73㎡ ,罗湖区-地王-ONE-39,4987 元/月
整租·银座金钻,2室1厅,西南, 56㎡ ,罗湖区-春风路-银座金钻,5100 元/月
独栋·WeWa创享域,创享家万象城店,舒适单间年签2617,10间在租 ,,2900 元/月
整租·雍翠豪园,2室1厅,南, 73㎡ ,罗湖区-莲塘-雍翠豪园,4600 元/月
整租·贝丽花园,2室2厅,东南/南, 76㎡ ,罗湖区-翠竹-贝丽花园,4700 元/月
整租·凤凰印象,1室1厅,东北, 41㎡ ,罗湖区-螺岭-凤凰印象,5000 元/月
整租·碧岭华庭,2室1厅,东南/南, 80㎡ ,罗湖区-布心-碧岭华庭,5500 元/月
整租·兴隆大厦,2室1厅,东南, 70㎡ ,罗湖区-春风路-兴隆大厦,5000 元/月
整租·鸿翔花园,1室0厅,南, 45㎡ ,罗湖区-地王-鸿翔花园,4700 元/月
整租·阳光新干线家园,2室1厅,西, 50㎡ ,罗湖区-春风路-阳光新干线家园,4600 元/月
独栋·窝趣轻社区,黄贝岭店,夕阳美景，只待你来赏,43间在租 ,,2380-2550 元/月
整租·万科深南道68號,1室1厅,南, 47㎡ ,罗湖区-春风路-万科深南道68號,5500 元/月
独栋·魔方公寓,深圳国贸店,押一付一/双地铁站,11间在租 ,,3500-4500 元/月
整租·京基一百大厦,1室1厅,南, 44㎡ ,罗湖区-地王-京基一百大厦,5200 元/月
独栋·深寓国际社区,园岭店,清新女神特惠风, 30㎡ ,,3335 元/月
整租·南塘物业小区,2室1厅,东南, 56㎡ ,罗湖区-东门-南塘物业小区,4900 元/月
独栋·WeWa创享域,创享家东湖公园店,观景大床房,18间在租 ,,2812-3116 元/月
独栋·励耘国际公寓,泥岗店,可季租温馨大单房, 27㎡ ,,3000 元/月
独栋·乐乎城市青年社区,乐乎有朋·河滨湾畔,单身男女楼层,50间在租 ,,1200 元/月
整租·东门168,1室1厅,南, 39㎡ ,罗湖区-螺岭-东门168,3600 元/月
整租·幸福华府,1室0厅,南, 46㎡ ,罗湖区-地王-幸福华府,4200 元/月
整租·广西外贸住宅小区,1室1厅,西北, 40㎡ ,罗湖区-春风路-广西外贸住宅小区,4500 元/月
整租·东门168,1室1厅,北, 27㎡ ,罗湖区-螺岭-东门168,3190 元/月
整租·南方证券大厦,1室0厅,东, 43㎡ ,罗湖区-春风路-南方证券大厦,4200 元/月
整租·置地逸轩,1室1厅,东, 30㎡ ,罗湖区-春风路-置地逸轩,4500 元/月
整租·罗湖大厦,2室1厅,东南, 41㎡ ,罗湖区-春风路-罗湖大厦,4500 元/月
整租·金城华庭,1室1厅,南, 36㎡ ,罗湖区-螺岭-金城华庭,3800 元/月
整租·谱心苑,2室1厅,南, 59㎡ ,罗湖区-布心-谱心苑,4000 元/月
整租·愉天小区,1室1厅,东南, 40㎡ ,罗湖区-翠竹-愉天小区,3200 元/月
整租·长丰苑,1室0厅,西, 39㎡ ,罗湖区-春风路-长丰苑,4000 元/月
整租·庐山花园,1室1厅,西, 45㎡ ,罗湖区-罗湖口岸-庐山花园,4390 元/月
整租·怡泰大厦,1室1厅,南, 53㎡ ,罗湖区-黄贝岭-怡泰大厦,4000 元/月
整租·星湖花园,1室1厅,南, 37㎡ ,罗湖区-银湖-星湖花园,3760 元/月
整租·松泉公寓,2室1厅,北, 71㎡ ,罗湖区-布心-松泉公寓,4500 元/月
整租·颖隆大厦,1室1厅,东南, 35㎡ ,罗湖区-布心-颖隆大厦,3300 元/月
整租·汇泰大厦,1室0厅,北, 33㎡ ,罗湖区-罗湖口岸-汇泰大厦,4500 元/月
整租·京基东方华都,1室1厅,西, 40㎡ ,罗湖区-螺岭-京基东方华都,4300 元/月
整租·鹏公馆,1室0厅,东南, 28㎡ ,罗湖区-翠竹-鹏公馆,4000 元/月
整租·双城世纪,1室0厅,东南, 34㎡ ,罗湖区-罗湖口岸-双城世纪,4500 元/月
整租·东门金座,1室1厅,东南, 43㎡ ,罗湖区-东门-东门金座,4300 元/月
整租·金丽豪苑,1室1厅,东, 37㎡ ,罗湖区-翠竹-金丽豪苑,3960 元/月
整租·东门金座,1室1厅,东南, 37㎡ ,罗湖区-东门-东门金座,3800 元/月
整租·东门天下,1室1厅,东, 35㎡ ,罗湖区-东门-东门天下,3990 元/月
整租·汇泰大厦,1室0厅,北, 33㎡ ,罗湖区-罗湖口岸-汇泰大厦,4100 元/月
整租·金丽豪苑,1室1厅,东南, 55㎡ ,罗湖区-翠竹-金丽豪苑,4300 元/月
整租·怡泰大厦,1室1厅,复式, 37㎡ ,罗湖区-黄贝岭-怡泰大厦,3800 元/月
整租·缤纷时代家园,1室1厅,西, 42㎡ ,罗湖区-螺岭-缤纷时代家园,4360 元/月
整租·阳光新干线家园,1室1厅,西, 39㎡ ,罗湖区-春风路-阳光新干线家园,4390 元/月
整租·源兴居,1室1厅,西, 32㎡ ,罗湖区-洪湖-源兴居,3790 元/月
整租·设计院宿舍,1室0厅,南, 14㎡ ,罗湖区-黄贝岭-设计院宿舍,1900 元/月
整租·怡泰大厦,1室1厅,东南, 30㎡ ,罗湖区-黄贝岭-怡泰大厦,2400 元/月
整租·水贝供电局住宅小区,1室0厅,南, 15㎡ ,罗湖区-百仕达-水贝供电局住宅小区,1500 元/月
整租·田贝新村,1室1厅,东, 43㎡ ,罗湖区-洪湖-田贝新村,2800 元/月
整租·海珑华苑,1室1厅,南/北, 52㎡ ,罗湖区-螺岭-海珑华苑,2800 元/月
合租·桐景花园,4居室,北卧, 18㎡ ,罗湖区-莲塘-桐景花园,1990 元/月
整租·宏丰大厦罗湖,1室0厅,东, 15㎡ ,罗湖区-春风路-宏丰大厦罗湖,1700 元/月
整租·清水河生活小区,1室1厅,东南, 43㎡ ,罗湖区-清水河-清水河生活小区,2200 元/月
整租·128大院,1室0厅,东, 20㎡ ,罗湖区-东门-128大院,2000 元/月
整租·布心公寓,1室1厅,南, 32㎡ ,罗湖区-布心-布心公寓,2800 元/月
整租·东乐花园,1室0厅,南, 18㎡ ,罗湖区-百仕达-东乐花园,1650 元/月
合租·锦星花园,4居室,北卧, 10㎡ ,罗湖区-黄贝岭-锦星花园,1660 元/月
整租·海珑华苑,1室1厅,北/东北, 60㎡ ,罗湖区-螺岭-海珑华苑,2500 元/月
合租·罗湖金岸大厦,3居室,西卧, 6㎡ ,罗湖区-罗湖口岸-罗湖金岸大厦,1660 元/月
整租·电影大厦,1室1厅,南, 37㎡ ,罗湖区-地王-电影大厦,3000 元/月
整租·碧波花园南区,1室0厅,东南, 18㎡ ,罗湖区-黄贝岭-碧波花园南区,1500 元/月
整租·华丽东村,1室0厅,南, 21㎡ ,罗湖区-黄贝岭-华丽东村,2300 元/月
整租·翠珠小区,1室1厅,东南/南, 40㎡ ,罗湖区-翠竹-翠珠小区,3000 元/月
整租·碧湖花园,1室1厅,南, 23㎡ ,罗湖区-洪湖-碧湖花园,2600 元/月
整租·金色都汇,1室0厅,东南, 25㎡ ,罗湖区-春风路-金色都汇,2900 元/月
整租·东门永新街59号,1室0厅,北, 20㎡ ,罗湖区-东门-东门永新街59号,1500 元/月
整租·田贝花园,1室0厅,南, 25㎡ ,罗湖区-洪湖-田贝花园,2450 元/月
整租·青橙时代,1室1厅,北, 27㎡ ,罗湖区-布心-青橙时代,3000 元/月
整租·莲塘D小区,1室0厅,东南/南/北, 35㎡ ,罗湖区-莲塘-莲塘D小区,1900 元/月
整租·鹏基公寓,1室0厅,西北/北, 30㎡ ,罗湖区-莲塘-鹏基公寓,1800 元/月
合租·新港鸿花园,4居室,南卧, 13㎡ ,罗湖区-百仕达-新港鸿花园,2490 元/月
整租·华丽西村,1室0厅,南, 20㎡ ,罗湖区-螺岭-华丽西村,2300 元/月
合租·英丽阁,3居室,南卧, 12㎡ ,罗湖区-翠竹-英丽阁,1960 元/月
整租·源兴居,1室1厅,北, 21㎡ ,罗湖区-洪湖-源兴居,2630 元/月
整租·田贝花园,1室0厅,东, 20㎡ ,罗湖区-洪湖-田贝花园,2400 元/月
整租·西岭花园,2室2厅,南/北, 100㎡ ,罗湖区-新秀-西岭花园,3850 元/月
合租·Mini公馆,3居室,北卧, 8㎡ ,罗湖区-布心-Mini公馆,2290 元/月
整租·鹏公馆,1室0厅,东南, 31㎡ ,罗湖区-翠竹-鹏公馆,4300 元/月
整租·田贝花园,1室0厅,东, 20㎡ ,罗湖区-洪湖-田贝花园,2300 元/月
整租·君逸华府,1室1厅,东南, 45㎡ ,罗湖区-布心-君逸华府,4000 元/月
整租·电影大厦,1室0厅,南, 36㎡ ,罗湖区-地王-电影大厦,3500 元/月
整租·新银座华庭,1室0厅,北, 24㎡ ,罗湖区-罗湖口岸-新银座华庭,3100 元/月
整租·怡泰大厦,1室1厅,复式, 29㎡ ,罗湖区-黄贝岭-怡泰大厦,3200 元/月
整租·丰湖花园,1室1厅,南/北, 39㎡ ,罗湖区-清水河-丰湖花园,3800 元/月
整租·旭飞华达园,1室1厅,南, 33㎡ ,罗湖区-百仕达-旭飞华达园,3500 元/月
整租·金色年华家园,1室1厅,北, 38㎡ ,罗湖区-莲塘-金色年华家园,3100 元/月
合租·景贝北小区,3居室,西南卧, 9㎡ ,罗湖区-黄贝岭-景贝北小区,1630 元/月
整租·鹏公馆,1室1厅,北, 41㎡ ,罗湖区-翠竹-鹏公馆,4400 元/月
整租·田贝花园,1室0厅,南, 20㎡ ,罗湖区-洪湖-田贝花园,2200 元/月
整租·怡泰大厦,2室2厅,西南, 64㎡ ,罗湖区-黄贝岭-怡泰大厦,4000 元/月
整租·外贸大院,3室2厅,东, 84㎡ ,罗湖区-黄贝岭-外贸大院,4500 元/月
整租·长丰苑,1室0厅,北, 46㎡ ,罗湖区-春风路-长丰苑,4300 元/月
整租·鹏兴花园一期,1室1厅,南, 45㎡ ,罗湖区-莲塘-鹏兴花园一期,3600 元/月
整租·名骏豪庭,1室1厅,北, 43㎡ ,罗湖区-莲塘-名骏豪庭,3300 元/月
整租·海丰苑大厦,2室1厅,东, 50㎡ ,罗湖区-春风路-海丰苑大厦,4500 元/月
整租·华商时代公寓,1室1厅,东, 43㎡ ,罗湖区-笋岗-华商时代公寓,3500 元/月
合租·中海天钻,5居室,西卧, 7㎡ ,罗湖区-万象城-中海天钻,2290 元/月
整租·集浩大厦,2室1厅,南, 47㎡ ,罗湖区-黄贝岭-集浩大厦,4200 元/月
合租·柏丽花园,4居室,西卧, 7㎡ ,罗湖区-翠竹-柏丽花园,1660 元/月
整租·风格名苑,1室0厅,东, 31㎡ ,罗湖区-地王-风格名苑,4000 元/月
合租·金盾花园,5居室,西卧, 13㎡ ,罗湖区-螺岭-金盾花园,2090 元/月
整租·愉天小区,2室1厅,东南, 49㎡ ,罗湖区-翠竹-愉天小区,4200 元/月
合租·龙园山庄,4居室,南卧, 15㎡ ,罗湖区-清水河-龙园山庄,1890 元/月
合租·外运宿舍大院,3居室,东卧, 8㎡ ,罗湖区-地王-外运宿舍大院,1760 元/月
合租·深业东岭,5居室,西卧, 8㎡ ,罗湖区-黄贝岭-深业东岭,2230 元/月
整租·东门168,1室0厅,东, 22㎡ ,罗湖区-螺岭-东门168,2700 元/月
整租·田贝花园,1室0厅,西南, 25㎡ ,罗湖区-洪湖-田贝花园,2300 元/月
整租·洪湖大厦,1室0厅,东南, 37㎡ ,罗湖区-东门-洪湖大厦,3000 元/月
合租·红群楼,4居室,南卧, 10㎡ ,罗湖区-地王-红群楼,1890 元/月
整租·布心花园一区,2室2厅,东南, 79㎡ ,罗湖区-布心-布心花园一区,4500 元/月
合租·红群楼,3居室,北卧, 10㎡ ,罗湖区-地王-红群楼,1930 元/月
整租·东门168,1室0厅,东南, 19㎡ ,罗湖区-螺岭-东门168,2600 元/月
整租·鹏基公寓,1室0厅,南, 31㎡ ,罗湖区-莲塘-鹏基公寓,2000 元/月
整租·鹏基公寓,1室0厅,东, 32㎡ ,罗湖区-莲塘-鹏基公寓,2300 元/月
整租·雅仕居,1室0厅,南, 22㎡ ,罗湖区-清水河-雅仕居,2600 元/月
整租·鹏基公寓,1室0厅,南, 30㎡ ,罗湖区-莲塘-鹏基公寓,2100 元/月
合租·经典家园,4居室,南卧, 8㎡ ,罗湖区-地王-经典家园,1790 元/月
整租·鹏基公寓,1室0厅,南, 30㎡ ,罗湖区-莲塘-鹏基公寓,2200 元/月
合租·金城华庭,4居室,北卧, 7㎡ ,罗湖区-螺岭-金城华庭,1890 元/月
整租·旭飞华天苑,1室1厅,北, 28㎡ ,罗湖区-清水河-旭飞华天苑,2200 元/月
整租·鹏基公寓,1室0厅,北, 31㎡ ,罗湖区-莲塘-鹏基公寓,2100 元/月
整租·鹏基公寓,1室0厅,北, 33㎡ ,罗湖区-莲塘-鹏基公寓,2500 元/月
整租·港莲一村,2室1厅,南/北, 70㎡ ,罗湖区-莲塘-港莲一村,3800 元/月
整租·城市东座,1室1厅,北, 37㎡ ,罗湖区-莲塘-城市东座,3300 元/月
整租·泰宁花园,2室1厅,东南, 67㎡ ,罗湖区-百仕达-泰宁花园,4500 元/月
整租·合正锦湖魅力城,1室1厅,东, 34㎡ ,罗湖区-洪湖-合正锦湖魅力城,4500 元/月
整租·幸福华府,1室0厅,西南, 42㎡ ,罗湖区-地王-幸福华府,4400 元/月
整租·翠竹苑,2室1厅,东南, 51㎡ ,罗湖区-百仕达-翠竹苑,4500 元/月
整租·田贝花园,1室0厅,东, 20㎡ ,罗湖区-洪湖-田贝花园,3000 元/月
整租·朗钜御风庭,1室1厅,西北, 45㎡ ,罗湖区-黄贝岭-朗钜御风庭,4500 元/月
合租·景贝北小区,3居室,北卧, 8㎡ ,罗湖区-黄贝岭-景贝北小区,1690 元/月
整租·山湖居,2室1厅,南, 70㎡ ,罗湖区-布心-山湖居,3800 元/月
合租·金景花园,3居室,北卧, 9㎡ ,罗湖区-银湖-金景花园,1930 元/月
合租·东翠花园,4居室,南卧, 9㎡ ,罗湖区-银湖-东翠花园,1690 元/月
整租·红桂皇冠,1室1厅,南, 41㎡ ,罗湖区-地王-红桂皇冠,4200 元/月
整租·TCL雅馨居,1室1厅,南, 15㎡ ,罗湖区-地王-TCL雅馨居,3500 元/月
合租·雍翠华府,3居室,西卧, 7㎡ ,罗湖区-布心-雍翠华府,1690 元/月
整租·海丰苑大厦,3室2厅,东南, 65㎡ ,罗湖区-春风路-海丰苑大厦,3500 元/月
合租·布心花园一区,4居室,东北卧, 9㎡ ,罗湖区-布心-布心花园一区,1638 元/月
整租·田心大厦,2室1厅,西, 47㎡ ,罗湖区-笋岗-田心大厦,3800 元/月
合租·中海天钻,5居室,西卧, 6㎡ ,罗湖区-万象城-中海天钻,1890 元/月
整租·四季御园,2室1厅,北, 42㎡ ,罗湖区-莲塘-四季御园,3520 元/月
整租·怡泰大厦,1室1厅,复式, 39㎡ ,罗湖区-黄贝岭-怡泰大厦,3800 元/月
整租·畔山花园,2室1厅,南, 77㎡ ,罗湖区-莲塘-畔山花园,4000 元/月
整租·虹桥星座大厦,2室1厅,南, 43㎡ ,罗湖区-笋岗-虹桥星座大厦,4500 元/月
整租·旺业豪苑,1室1厅,东南, 41㎡ ,罗湖区-东门-旺业豪苑,3800 元/月
合租·马古岭小区,4居室,南卧, 11㎡ ,罗湖区-翠竹-马古岭小区,1860 元/月
整租·绿景山庄,2室1厅,南, 80㎡ ,罗湖区-布心-绿景山庄,4200 元/月
合租·马古岭小区,3居室,东卧, 12㎡ ,罗湖区-翠竹-马古岭小区,1990 元/月
整租·长丰苑,2室1厅,南, 60㎡ ,罗湖区-春风路-长丰苑,4100 元/月
整租·聚福花园,3室2厅,南, 78㎡ ,罗湖区-莲塘-聚福花园,3900 元/月
整租·联城美园,1室0厅,北, 25㎡ ,罗湖区-春风路-联城美园,3500 元/月
整租·新秀村南区,2室1厅,东南/南, 70㎡ ,罗湖区-新秀-新秀村南区,4200 元/月
整租·港逸豪庭,1室1厅,南, 55㎡ ,罗湖区-罗湖口岸-港逸豪庭,4500 元/月
整租·京基一百大厦,1室0厅,东, 33㎡ ,罗湖区-地王-京基一百大厦,4500 元/月
整租·海珑华苑,1室1厅,东南, 52㎡ ,罗湖区-螺岭-海珑华苑,3300 元/月
合租·马古岭小区,4居室,南卧, 11㎡ ,罗湖区-翠竹-马古岭小区,1860 元/月
整租·凤凰街58号大院,2室2厅,东南, 66㎡ ,罗湖区-螺岭-凤凰街58号大院,4500 元/月
合租·马古岭小区,4居室,南卧, 11㎡ ,罗湖区-翠竹-马古岭小区,1890 元/月
整租·联城美园,1室1厅,西南, 36㎡ ,罗湖区-春风路-联城美园,4200 元/月
合租·公路局大院,4居室,南卧, 8㎡ ,罗湖区-翠竹-公路局大院,1790 元/月
整租·国际名园,1室1厅,东, 46㎡ ,罗湖区-春风路-国际名园,4500 元/月
合租·锦星花园,3居室,北卧, 10㎡ ,罗湖区-黄贝岭-锦星花园,1860 元/月
合租·龙园山庄,4居室,东卧, 6㎡ ,罗湖区-清水河-龙园山庄,1630 元/月
合租·东晓花园,4居室,南卧, 12㎡ ,罗湖区-布心-东晓花园,2290 元/月
整租·旺业豪苑,2室1厅,西南, 48㎡ ,罗湖区-东门-旺业豪苑,4500 元/月
合租·松园南十巷,4居室,南卧, 11㎡ ,罗湖区-地王-松园南十巷,2090 元/月
整租·华商时代公寓,1室1厅,西, 50㎡ ,罗湖区-笋岗-华商时代公寓,4000 元/月
合租·雍翠华府,3居室,东卧, 11㎡ ,罗湖区-布心-雍翠华府,2090 元/月
整租·太阳新城,1室1厅,南, 42㎡ ,罗湖区-布心-太阳新城,4300 元/月
合租·松园南十巷,4居室,南卧, 11㎡ ,罗湖区-地王-松园南十巷,2130 元/月
整租·新天地名居,1室1厅,东北, 39㎡ ,罗湖区-黄贝岭-新天地名居,4100 元/月
整租·罗湖金岸大厦,1室1厅,南, 43㎡ ,罗湖区-罗湖口岸-罗湖金岸大厦,4500 元/月
整租·旺业豪苑,1室1厅,南, 52㎡ ,罗湖区-东门-旺业豪苑,4300 元/月
整租·花半里别馆,2室1厅,南, 61㎡ ,罗湖区-布心-花半里别馆,4500 元/月
整租·东方凤雅台,1室1厅,南, 43㎡ ,罗湖区-莲塘-东方凤雅台,4000 元/月
合租·嘉宝田花园,3居室,东卧, 8㎡ ,罗湖区-笋岗-嘉宝田花园,2090 元/月
整租·振华苑,3室1厅,南, 89㎡ ,罗湖区-莲塘-振华苑,4500 元/月
合租·新秀村南区,3居室,南卧, 12㎡ ,罗湖区-新秀-新秀村南区,2090 元/月
整租·京基东方华都,1室1厅,东/西, 38㎡ ,罗湖区-螺岭-京基东方华都,4100 元/月
整租·翠竹苑,1室1厅,南, 37㎡ ,罗湖区-百仕达-翠竹苑,3600 元/月
整租·锦绣大厦,1室1厅,南, 44㎡ ,罗湖区-螺岭-锦绣大厦,3600 元/月
整租·旭飞华达园,1室1厅,西, 38㎡ ,罗湖区-百仕达-旭飞华达园,3900 元/月
整租·京基东方华都,0室0厅,西北, 42㎡ ,罗湖区-螺岭-京基东方华都,4200 元/月
整租·国际商业大厦,1室1厅,南, 36㎡ ,罗湖区-春风路-国际商业大厦,3800 元/月
整租·东港中心,1室1厅,东/东南, 24㎡ ,罗湖区-东门-东港中心,3500 元/月
合租·龙园山庄,5居室,南卧, 11㎡ ,罗湖区-清水河-龙园山庄,1990 元/月
整租·笋岗大厦,1室1厅,西南, 48㎡ ,罗湖区-笋岗-笋岗大厦,4000 元/月
合租·布心花园二区,4居室,北卧, 11㎡ ,罗湖区-布心-布心花园二区,1830 元/月
整租·京基东方华都,1室1厅,东北, 40㎡ ,罗湖区-螺岭-京基东方华都,4300 元/月
合租·松泉山庄,4居室,南卧, 9㎡ ,罗湖区-布心-松泉山庄,1890 元/月
整租·怡泰大厦,1室1厅,东南, 58㎡ ,罗湖区-黄贝岭-怡泰大厦,3200 元/月
合租·洪湖花园,4居室,东北卧, 11㎡ ,罗湖区-洪湖-洪湖花园,2190 元/月
合租·都市名园,3居室,西北卧, 10㎡ ,罗湖区-万象城-都市名园,2430 元/月
合租·维富大厦,5居室,东北卧, 12㎡ ,罗湖区-布心-维富大厦,1960 元/月
整租·庐山花园,2室1厅,东南/南, 58㎡ ,罗湖区-罗湖口岸-庐山花园,4500 元/月
合租·贝丽花园,4居室,南卧, 9㎡ ,罗湖区-翠竹-贝丽花园,1660 元/月
整租·华达园公寓,1室1厅,东南, 42㎡ ,罗湖区-百仕达-华达园公寓,3700 元/月
合租·泰丽苑,3居室,南卧, 16㎡ ,罗湖区-黄贝岭-泰丽苑,2030 元/月
整租·安业花园,1室1厅,南, 45㎡ ,罗湖区-新秀-安业花园,3900 元/月
合租·龙园山庄,5居室,南卧, 12㎡ ,罗湖区-清水河-龙园山庄,1690 元/月
整租·松泉公寓,2室1厅,南, 58㎡ ,罗湖区-布心-松泉公寓,4000 元/月
整租·布心花园三区,2室1厅,南, 73㎡ ,罗湖区-布心-布心花园三区,4200 元/月
整租·嘉景苑,1室1厅,北, 34㎡ ,罗湖区-笋岗-嘉景苑,3300 元/月
整租·罗湖医院医疗科技楼,1室1厅,西, 39㎡ ,罗湖区-春风路-罗湖医院医疗科技楼,3700 元/月
整租·电影大厦,1室0厅,西南, 38㎡ ,罗湖区-地王-电影大厦,3500 元/月
合租·128大院,5居室,南卧, 22㎡ ,罗湖区-东门-128大院,2190 元/月
整租·虹桥星座大厦,1室1厅,东南/南, 36㎡ ,罗湖区-笋岗-虹桥星座大厦,3500 元/月
整租·置地逸轩,1室0厅,东北, 29㎡ ,罗湖区-春风路-置地逸轩,3900 元/月
整租·五矿宿舍,1室1厅,南, 50㎡ ,罗湖区-翠竹-五矿宿舍,3000 元/月
整租·嘉湖新都,1室1厅,北, 32㎡ ,罗湖区-翠竹-嘉湖新都,3800 元/月
整租·松泉阁,2室1厅,南, 40㎡ ,罗湖区-布心-松泉阁,4000 元/月
整租·联城美园,1室1厅,南, 34㎡ ,罗湖区-春风路-联城美园,3800 元/月
整租·海珑华苑,2室1厅,西南, 52㎡ ,罗湖区-螺岭-海珑华苑,3800 元/月
整租·田心大厦,1室1厅,西, 47㎡ ,罗湖区-笋岗-田心大厦,3800 元/月
整租·深城公寓,2室1厅,南, 52㎡ ,罗湖区-笋岗-深城公寓,4000 元/月
合租·新秀村南区,5居室,东卧, 14㎡ ,罗湖区-新秀-新秀村南区,1990 元/月
整租·MR.91公馆,1室0厅,南, 40㎡ ,罗湖区-笋岗-MR.91公馆,3900 元/月
合租·宝丽大厦,4居室,南卧, 9㎡ ,罗湖区-地王-宝丽大厦,2530 元/月
整租·华隆园,1室1厅,西北, 44㎡ ,罗湖区-螺岭-华隆园,3800 元/月
合租·嘉宝田花园,3居室,东卧, 12㎡ ,罗湖区-笋岗-嘉宝田花园,2690 元/月
整租·仙湖枫景家园,1室1厅,东南, 40㎡ ,罗湖区-莲塘-仙湖枫景家园,3400 元/月
合租·公路局大院,4居室,南卧, 8㎡ ,罗湖区-翠竹-公路局大院,1630 元/月
合租·曦龙山庄,5居室,复式, 12㎡ ,罗湖区-新秀-曦龙山庄,1680 元/月
